year,region,label,pathogen,specimen,antibiotic_label,antibiotic,TOT,AST,SUS,INT,RES,UNK,P_SUS,CI_SUS_lower,CI_SUS_upper,P_INT,CI_INT_lower,CI_INT_upper,P_RES,CI_RES_lower,CI_RES_upper,P_UNK,BatchID,AntibioticClass
2018,United Kingdom of Great Britain and Northern Ireland,GBR,K. pneumoniae,URINE,CAZ,Ceftazidime,46414,24563,19310,383,4870,21851,78.61,78.1,79.12,1.56,1.41,1.72,19.83,19.33,20.33,47.08,GLASS,Cephalosporins
2018,United Kingdom of Great Britain and Northern Ireland,GBR,K. pneumoniae,URINE,CIP,Ciprofloxacin,46414,46414,37974,1169,7271,0,81.82,81.46,82.16,2.52,2.38,2.67,15.67,15.34,16,0,GLASS,Fluoroquinolones
2018,United Kingdom of Great Britain and Northern Ireland,GBR,K. pneumoniae,URINE,COL,Colistin,46414,1664,1584,1,79,44750,95.19,94.06,96.12,0.06,0,0.34,4.75,3.83,5.88,96.41,GLASS,Polymyxins
2018,United Kingdom of Great Britain and Northern Ireland,GBR,K. pneumoniae,URINE,CRO,Ceftriaxone,46414,10285,8273,804,1208,36129,80.44,79.66,81.19,7.82,7.31,8.35,11.75,11.14,12.38,77.84,GLASS,Cephalosporins
2018,United Kingdom of Great Britain and Northern Ireland,GBR,K. pneumoniae,URINE,CTX,Cefotaxime,46414,19620,15417,97,4106,26794,78.58,78,79.15,0.49,0.41,0.6,20.93,20.36,21.5,57.73,GLASS,Cephalosporins
2018,United Kingdom of Great Britain and Northern Ireland,GBR,K. pneumoniae,URINE,ETP,Ertapenem,46414,32648,32014,126,508,13766,98.06,97.9,98.2,0.39,0.32,0.46,1.56,1.43,1.7,29.66,GLASS,Carbapenems
2018,United Kingdom of Great Britain and Northern Ireland,GBR,K. pneumoniae,URINE,FEP,Cefepime,46414,15128,12820,248,2060,31286,84.74,84.16,85.31,1.64,1.45,1.85,13.62,13.08,14.17,67.41,GLASS,Cephalosporins
2018,United Kingdom of Great Britain and Northern Ireland,GBR,K. pneumoniae,URINE,IPM,Imipenem,46414,4987,4890,62,35,41427,98.05,97.63,98.4,1.24,0.97,1.59,0.7,0.51,0.97,89.26,GLASS,Carbapenems
2018,United Kingdom of Great Britain and Northern Ireland,GBR,K. pneumoniae,URINE,LVX,Levofloxacin,46414,5259,4633,80,546,41155,88.1,87.19,88.94,1.52,1.22,1.89,10.38,9.59,11.24,88.67,GLASS,Fluoroquinolones
2018,United Kingdom of Great Britain and Northern Ireland,GBR,K. pneumoniae,URINE,MEM,Meropenem,46414,31397,31087,126,184,15017,99.01,98.9,99.12,0.4,0.34,0.48,0.59,0.51,0.68,32.35,GLASS,Carbapenems
2018,United Kingdom of Great Britain and Northern Ireland,GBR,K. pneumoniae,URINE,SXT,Co-trimoxazole,46414,8686,5265,39,3382,37728,60.61,59.58,61.64,0.45,0.33,0.61,38.94,37.92,39.97,81.29,GLASS,Sulfonamides
2018,United Kingdom of Great Britain and Northern Ireland,GBR,N. gonorrhoeae,GENITAL,AZM,Azithromycin,132,132,124,0,8,0,93.94,88.5,96.9,0,0,2.83,6.06,3.1,11.5,0,GLASS,Macrolides
2018,United Kingdom of Great Britain and Northern Ireland,GBR,N. gonorrhoeae,GENITAL,CFM,Cefixime,132,132,130,0,2,0,98.48,94.64,99.58,0,0,2.83,1.52,0.42,5.36,0,GLASS,Cephalosporins
2018,United Kingdom of Great Britain and Northern Ireland,GBR,N. gonorrhoeae,GENITAL,CIP,Ciprofloxacin,132,132,6,121,5,0,4.55,2.1,9.56,91.67,85.69,95.28,3.79,1.63,8.56,0,GLASS,Fluoroquinolones
2018,United Kingdom of Great Britain and Northern Ireland,GBR,N. gonorrhoeae,GENITAL,CRO,Ceftriaxone,132,132,132,0,0,0,100,97.17,100,0,0,2.83,0,0,2.83,0,GLASS,Cephalosporins
2018,United Kingdom of Great Britain and Northern Ireland,GBR,S. aureus,BLOOD,J01DC,Penicilinase-stable beta-lactams,9045,9045,8386,0,659,0,92.71,92.16,93.23,0,0,0.04,7.29,6.77,7.84,0,EARS,Penicillins
2018,United Kingdom of Great Britain and Northern Ireland,GBR,S. pneumoniae,BLOOD,J01C,Penicillins,4162,4162,3927,180,55,0,94.35,93.61,95.01,4.32,3.75,4.99,1.32,1.02,1.72,0,EARS,Penicillins
2018,Georgia,GEO,Acinetobacter spp.,BLOOD,AMK,Amikacin,30,28,8,0,20,2,28.57,15.25,47.06,0,0,12.06,71.43,52.94,84.75,6.67,CAESAR,Aminoglycosides
2018,Georgia,GEO,Acinetobacter spp.,BLOOD,GEN,Gentamicin,30,29,7,0,22,1,24.14,12.22,42.11,0,0,11.7,75.86,57.89,87.78,3.33,CAESAR,Aminoglycosides
2018,Georgia,GEO,Acinetobacter spp.,BLOOD,IPM,Imipenem,30,28,3,1,24,2,10.71,3.71,27.2,3.57,0.18,17.71,85.71,68.51,94.3,6.67,CAESAR,Carbapenems
2018,Georgia,GEO,Acinetobacter spp.,BLOOD,MEM,Meropenem,30,24,4,0,20,6,16.67,6.68,35.85,0,0,13.8,83.33,64.15,93.32,20,CAESAR,Carbapenems
2018,Georgia,GEO,E. coli,BLOOD,AMP,Ampicillin,52,17,3,0,14,35,17.65,6.19,41.03,0,0,18.43,82.35,58.97,93.81,67.31,CAESAR,Penicillins
2018,Georgia,GEO,E. coli,BLOOD,CAZ,Ceftazidime,52,50,23,2,25,2,46,32.97,59.6,4,1.1,13.46,50,36.64,63.36,3.85,CAESAR,Cephalosporins
2018,Georgia,GEO,E. coli,BLOOD,CIP,Ciprofloxacin,52,49,25,0,24,3,51.02,37.47,64.42,0,0,7.27,48.98,35.58,62.53,5.77,CAESAR,Fluoroquinolones
2018,Georgia,GEO,E. coli,BLOOD,CRO,Ceftriaxone,52,50,22,1,27,2,44,31.16,57.69,2,0.1,10.5,54,40.4,67.03,3.85,CAESAR,Cephalosporins
2018,Georgia,GEO,E. coli,BLOOD,CTX,Cefotaxime,52,48,23,0,25,4,47.92,34.47,61.67,0,0,7.41,52.08,38.33,65.53,7.69,CAESAR,Cephalosporins
2018,Georgia,GEO,E. coli,BLOOD,IPM,Imipenem,52,48,44,0,4,4,91.67,80.45,96.71,0,0,7.41,8.33,3.29,19.55,7.69,CAESAR,Carbapenems
2018,Georgia,GEO,E. coli,BLOOD,LVX,Levofloxacin,52,46,22,1,23,6,47.83,34.12,61.86,2.17,0.11,11.34,50,36.12,63.88,11.54,CAESAR,Fluoroquinolones
2018,Georgia,GEO,E. coli,BLOOD,MEM,Meropenem,52,42,38,0,4,10,90.48,77.93,96.23,0,0,8.38,9.52,3.77,22.07,19.23,CAESAR,Carbapenems
2018,Georgia,GEO,K. pneumoniae,BLOOD,CAZ,Ceftazidime,75,71,14,3,54,4,19.72,12.13,30.42,4.23,1.45,11.7,76.06,64.96,84.48,5.33,CAESAR,Cephalosporins
2018,Georgia,GEO,K. pneumoniae,BLOOD,CIP,Ciprofloxacin,75,71,33,3,35,4,46.48,35.36,57.96,4.23,1.45,11.7,49.3,38.01,60.66,5.33,CAESAR,Fluoroquinolones
2018,Georgia,GEO,K. pneumoniae,BLOOD,COL,Colistin,75,11,11,0,0,64,100,74.12,100,0,0,25.88,0,0,25.88,85.33,CAESAR,Polymyxins
2018,Georgia,GEO,K. pneumoniae,BLOOD,CRO,Ceftriaxone,75,70,9,2,59,5,12.86,6.91,22.66,2.86,0.79,9.83,84.29,74.01,90.99,6.67,CAESAR,Cephalosporins
2018,Georgia,GEO,K. pneumoniae,BLOOD,CTX,Cefotaxime,75,59,7,1,51,16,11.86,5.87,22.52,1.69,0.09,9,86.44,75.46,92.97,21.33,CAESAR,Cephalosporins
2018,Georgia,GEO,K. pneumoniae,BLOOD,ETP,Ertapenem,75,13,5,0,8,62,38.46,17.71,64.48,0,0,22.81,61.54,35.52,82.29,82.67,CAESAR,Carbapenems
2018,Georgia,GEO,K. pneumoniae,BLOOD,IPM,Imipenem,75,74,50,4,20,1,67.57,56.27,77.14,5.41,2.12,13.09,27.03,18.23,38.09,1.33,CAESAR,Carbapenems
2018,Georgia,GEO,K. pneumoniae,BLOOD,LVX,Levofloxacin,75,59,22,3,34,16,37.29,26.08,50.05,5.08,1.74,13.92,57.63,44.93,69.39,21.33,CAESAR,Fluoroquinolones
2018,Georgia,GEO,K. pneumoniae,BLOOD,MEM,Meropenem,75,60,38,2,20,15,63.33,50.68,74.38,3.33,0.92,11.36,33.33,22.73,45.94,20,CAESAR,Carbapenems
2018,Georgia,GEO,S. aureus,BLOOD,FOX,Cefoxitin,57,43,38,0,5,14,88.37,75.52,94.93,0,0,8.2,11.63,5.07,24.48,24.56,CAESAR,Cephalosporins
2018,Greece,GRC,Acinetobacter spp.,BLOOD,J01DH,Carbapenems,1015,1013,73,4,936,2,7.21,5.77,8.97,0.39,0.15,1.01,92.4,90.6,93.88,0.2,EARS,Carbapenems
2018,Greece,GRC,Acinetobacter spp.,BLOOD,J01GB,Aminoglycosides,1015,1003,128,57,818,12,12.76,10.84,14.97,5.68,4.41,7.29,81.56,79.04,83.83,1.18,EARS,Aminoglycosides
2018,Greece,GRC,E. coli,BLOOD,J01DD,Third-generation cephalosporins,1641,1640,1291,32,317,1,78.72,76.67,80.63,1.95,1.39,2.74,19.33,17.49,21.31,0.06,EARS,Third-generation cephalosporins
2018,Greece,GRC,E. coli,BLOOD,J01DH,Carbapenems,1641,1640,1618,5,17,1,98.66,97.98,99.11,0.3,0.13,0.71,1.04,0.65,1.65,0.06,EARS,Carbapenems
2018,Greece,GRC,E. coli,BLOOD,J01MA,Fluoroquinolones,1641,1631,1119,10,502,10,68.61,66.31,70.81,0.61,0.33,1.12,30.78,28.59,33.06,0.61,EARS,Fluoroquinolones
2018,Greece,GRC,K. pneumoniae,BLOOD,J01DD,Third-generation cephalosporins,1500,1500,423,16,1061,0,28.2,25.98,30.53,1.07,0.66,1.73,70.73,68.38,72.98,0,EARS,Third-generation cephalosporins
2018,Greece,GRC,K. pneumoniae,BLOOD,J01DH,Carbapenems,1500,1498,536,5,957,2,35.78,33.39,38.24,0.33,0.14,0.78,63.89,61.42,66.28,0.13,EARS,Carbapenems
2018,Greece,GRC,K. pneumoniae,BLOOD,J01MA,Fluoroquinolones,1500,1488,453,22,1013,12,30.44,28.16,32.83,1.48,0.98,2.23,68.08,65.67,70.4,0.8,EARS,Fluoroquinolones
2018,Greece,GRC,N. gonorrhoeae,GENITAL,AZM,Azithromycin,79,79,78,0,1,0,98.73,93.17,99.94,0,0,4.64,1.27,0.06,6.83,0,GLASS,Macrolides
2018,Greece,GRC,N. gonorrhoeae,GENITAL,CFM,Cefixime,79,79,74,0,5,0,93.67,86.03,97.27,0,0,4.64,6.33,2.73,13.97,0,GLASS,Cephalosporins
2018,Greece,GRC,N. gonorrhoeae,GENITAL,CIP,Ciprofloxacin,79,79,34,0,45,0,43.04,32.69,54.03,0,0,4.64,56.96,45.97,67.31,0,GLASS,Fluoroquinolones
2018,Greece,GRC,N. gonorrhoeae,GENITAL,CRO,Ceftriaxone,79,79,79,0,0,0,100,95.36,100,0,0,4.64,0,0,4.64,0,GLASS,Cephalosporins
2018,Greece,GRC,S. aureus,BLOOD,J01DC,Penicilinase-stable beta-lactams,888,888,565,0,323,0,63.63,60.41,66.73,0,0,0.43,36.37,33.27,39.59,0,EARS,Penicillins
2018,Croatia,HRV,Acinetobacter spp.,BLOOD,J01DH,Carbapenems,155,155,5,2,148,0,3.23,1.39,7.33,1.29,0.35,4.58,95.48,90.97,97.8,0,EARS,Carbapenems
2018,Croatia,HRV,Acinetobacter spp.,BLOOD,J01GB,Aminoglycosides,154,153,10,3,140,1,6.54,3.59,11.61,1.96,0.67,5.61,91.5,86.01,94.97,0.65,EARS,Aminoglycosides
2018,Croatia,HRV,E. coli,BLOOD,J01DD,Third-generation cephalosporins,1207,1168,985,10,173,39,84.33,82.14,86.3,0.86,0.47,1.57,14.81,12.89,16.96,3.23,EARS,Third-generation cephalosporins
2018,Croatia,HRV,E. coli,BLOOD,J01DH,Carbapenems,1207,1190,1189,1,0,17,99.92,99.53,100,0.08,0,0.47,0,0,0.32,1.41,EARS,Carbapenems
2018,Croatia,HRV,E. coli,BLOOD,J01MA,Fluoroquinolones,1207,1199,806,33,360,8,67.22,64.51,69.82,2.75,1.97,3.84,30.03,27.5,32.68,0.66,EARS,Fluoroquinolones
2018,Croatia,HRV,K. pneumoniae,BLOOD,J01DD,Third-generation cephalosporins,331,318,172,5,141,13,54.09,48.59,59.48,1.57,0.67,3.63,44.34,38.98,49.84,3.93,EARS,Third-generation cephalosporins
2018,Croatia,HRV,K. pneumoniae,BLOOD,J01DH,Carbapenems,332,325,303,15,7,7,93.23,89.96,95.49,4.62,2.82,7.47,2.15,1.05,4.38,2.11,EARS,Carbapenems
2018,Croatia,HRV,K. pneumoniae,BLOOD,J01MA,Fluoroquinolones,331,327,159,9,159,4,48.62,43.25,54.03,2.75,1.45,5.15,48.62,43.25,54.03,1.21,EARS,Fluoroquinolones
2018,Croatia,HRV,N. gonorrhoeae,GENITAL,AZM,Azithromycin,10,10,4,0,6,0,40,16.82,68.73,0,0,27.75,60,31.27,83.18,0,GLASS,Macrolides
2018,Croatia,HRV,N. gonorrhoeae,GENITAL,CFM,Cefixime,10,10,10,0,0,0,100,72.25,100,0,0,27.75,0,0,27.75,0,GLASS,Cephalosporins
2018,Croatia,HRV,N. gonorrhoeae,GENITAL,CIP,Ciprofloxacin,10,10,2,0,8,0,20,5.67,50.98,0,0,27.75,80,49.02,94.33,0,GLASS,Fluoroquinolones
2018,Croatia,HRV,N. gonorrhoeae,GENITAL,CRO,Ceftriaxone,10,10,10,0,0,0,100,72.25,100,0,0,27.75,0,0,27.75,0,GLASS,Cephalosporins
2018,Croatia,HRV,S. aureus,BLOOD,J01DC,Penicilinase-stable beta-lactams,458,458,337,0,121,0,73.58,69.36,77.41,0,0,0.83,26.42,22.59,30.64,0,EARS,Penicillins
2018,Croatia,HRV,S. pneumoniae,BLOOD,J01C,Penicillins,144,144,118,23,3,0,81.94,74.86,87.37,15.97,10.89,22.83,2.08,0.71,5.95,0,EARS,Penicillins
2018,Croatia,HRV,Salmonella spp.,STOOL,CAZ,Ceftazidime,212,212,211,0,1,0,99.53,97.38,99.98,0,0,1.78,0.47,0.02,2.62,0,GLASS,Cephalosporins
2018,Croatia,HRV,Salmonella spp.,STOOL,CIP,Ciprofloxacin,212,212,199,0,13,0,93.87,89.79,96.38,0,0,1.78,6.13,3.62,10.21,0,GLASS,Fluoroquinolones
2018,Croatia,HRV,Salmonella spp.,STOOL,CRO,Ceftriaxone,212,212,212,0,0,0,100,98.22,100,0,0,1.78,0,0,1.78,0,GLASS,Cephalosporins
2018,Indonesia,IDN,Acinetobacter spp.,BLOOD,AMK,Amikacin,254,205,147,7,51,49,71.71,65.19,77.43,3.41,1.66,6.88,24.88,19.46,31.22,19.29,GLASS,Aminoglycosides
2018,Indonesia,IDN,Acinetobacter spp.,BLOOD,DOR,Doripenem,254,13,8,1,4,241,61.54,35.52,82.29,7.69,0.39,33.31,30.77,12.68,57.63,94.88,GLASS,Carbapenems
2018,Indonesia,IDN,Acinetobacter spp.,BLOOD,GEN,Gentamicin,254,215,72,18,125,39,33.49,27.52,40.04,8.37,5.36,12.84,58.14,51.46,64.53,15.35,GLASS,Aminoglycosides
2018,Indonesia,IDN,Acinetobacter spp.,BLOOD,IPM,Imipenem,254,17,13,0,4,237,76.47,52.74,90.44,0,0,18.43,23.53,9.56,47.26,93.31,GLASS,Carbapenems
2018,Indonesia,IDN,Acinetobacter spp.,BLOOD,MEM,Meropenem,254,131,70,0,61,123,53.44,44.92,61.76,0,0,2.85,46.56,38.24,55.08,48.43,GLASS,Carbapenems
2018,Indonesia,IDN,Acinetobacter spp.,BLOOD,TGC,Tigecycline,254,186,126,18,42,68,67.74,60.72,74.04,9.68,6.21,14.78,22.58,17.16,29.11,26.77,GLASS,Glycycyclines
2018,Indonesia,IDN,E. coli,BLOOD,AMP,Ampicillin,407,334,26,2,306,73,7.78,5.37,11.16,0.6,0.16,2.16,91.62,88.15,94.14,17.94,GLASS,Penicillins
2018,Indonesia,IDN,E. coli,BLOOD,CAZ,Ceftazidime,407,299,118,5,176,108,39.46,34.09,45.11,1.67,0.72,3.85,58.86,53.21,64.29,26.54,GLASS,Cephalosporins
2018,Indonesia,IDN,E. coli,BLOOD,CIP,Ciprofloxacin,407,332,119,6,207,75,35.84,30.87,41.14,1.81,0.83,3.89,62.35,57.02,67.39,18.43,GLASS,Fluoroquinolones
2018,Indonesia,IDN,E. coli,BLOOD,CRO,Ceftriaxone,407,346,95,1,250,61,27.46,23.02,32.39,0.29,0.01,1.62,72.25,67.31,76.71,14.99,GLASS,Cephalosporins
2018,Indonesia,IDN,E. coli,BLOOD,CTX,Cefotaxime,407,71,9,0,62,336,12.68,6.81,22.37,0,0,5.13,87.32,77.63,93.19,82.56,GLASS,Cephalosporins
2018,Indonesia,IDN,E. coli,BLOOD,DOR,Doripenem,407,18,9,0,9,389,50,29.03,70.97,0,0,17.59,50,29.03,70.97,95.58,GLASS,Carbapenems
2018,Indonesia,IDN,E. coli,BLOOD,ETP,Ertapenem,407,301,293,2,6,106,97.34,94.84,98.65,0.66,0.18,2.39,1.99,0.92,4.28,26.04,GLASS,Carbapenems
2018,Indonesia,IDN,E. coli,BLOOD,FEP,Cefepime,407,283,149,0,134,124,52.65,46.84,58.39,0,0,1.34,47.35,41.61,53.16,30.47,GLASS,Cephalosporins
2018,Indonesia,IDN,E. coli,BLOOD,IPM,Imipenem,407,18,9,0,9,389,50,29.03,70.97,0,0,17.59,50,29.03,70.97,95.58,GLASS,Carbapenems
2018,Indonesia,IDN,E. coli,BLOOD,LVX,Levofloxacin,407,137,115,2,20,270,83.94,76.88,89.15,1.46,0.4,5.17,14.6,9.65,21.47,66.34,GLASS,Fluoroquinolones
2018,Indonesia,IDN,E. coli,BLOOD,MEM,Meropenem,407,242,222,1,19,165,91.74,87.58,94.59,0.41,0.02,2.3,7.85,5.08,11.94,40.54,GLASS,Carbapenems
2018,Indonesia,IDN,E. coli,BLOOD,SXT,Co-trimoxazole,407,228,81,0,147,179,35.53,29.6,41.93,0,0,1.66,64.47,58.07,70.4,43.98,GLASS,Sulfonamides
2018,Indonesia,IDN,E. coli,URINE,AMP,Ampicillin,2088,1383,153,8,1222,705,11.06,9.52,12.83,0.58,0.29,1.14,88.36,86.56,89.94,33.76,GLASS,Penicillins
2018,Indonesia,IDN,E. coli,URINE,CAZ,Ceftazidime,2088,1801,775,10,1016,287,43.03,40.76,45.33,0.56,0.3,1.02,56.41,54.11,58.69,13.75,GLASS,Cephalosporins
2018,Indonesia,IDN,E. coli,URINE,CIP,Ciprofloxacin,2088,1751,540,17,1194,337,30.84,28.72,33.04,0.97,0.61,1.55,68.19,65.97,70.33,16.14,GLASS,Fluoroquinolones
2018,Indonesia,IDN,E. coli,URINE,CRO,Ceftriaxone,2088,1811,636,3,1172,277,35.12,32.95,37.35,0.17,0.06,0.49,64.72,62.49,66.88,13.27,GLASS,Cephalosporins
2018,Indonesia,IDN,E. coli,URINE,CTX,Cefotaxime,2088,90,18,0,72,1998,20,13.04,29.41,0,0,4.09,80,70.59,86.96,95.69,GLASS,Cephalosporins
2018,Indonesia,IDN,E. coli,URINE,DOR,Doripenem,2088,57,51,0,6,2031,89.47,78.88,95.09,0,0,6.31,10.53,4.91,21.12,97.27,GLASS,Carbapenems
2018,Indonesia,IDN,E. coli,URINE,ETP,Ertapenem,2088,1285,1223,21,41,803,95.18,93.86,96.22,1.63,1.07,2.49,3.19,2.36,4.3,38.46,GLASS,Carbapenems
2018,Indonesia,IDN,E. coli,URINE,FEP,Cefepime,2088,1766,921,1,844,322,52.15,49.82,54.47,0.06,0,0.32,47.79,45.47,50.12,15.42,GLASS,Cephalosporins
2018,Indonesia,IDN,E. coli,URINE,IPM,Imipenem,2088,51,44,0,7,2037,86.27,74.28,93.19,0,0,7,13.73,6.81,25.72,97.56,GLASS,Carbapenems
2018,Indonesia,IDN,E. coli,URINE,LVX,Levofloxacin,2088,1241,840,16,385,847,67.69,65.03,70.23,1.29,0.8,2.08,31.02,28.51,33.65,40.57,GLASS,Fluoroquinolones
2018,Indonesia,IDN,E. coli,URINE,MEM,Meropenem,2088,1074,1009,4,61,1014,93.95,92.36,95.22,0.37,0.14,0.95,5.68,4.45,7.23,48.56,GLASS,Carbapenems
2018,Indonesia,IDN,E. coli,URINE,SXT,Co-trimoxazole,2088,1024,343,0,681,1064,33.5,30.67,36.44,0,0,0.37,66.5,63.56,69.33,50.96,GLASS,Sulfonamides
2018,Indonesia,IDN,K. pneumoniae,BLOOD,CAZ,Ceftazidime,340,252,66,11,175,88,26.19,21.15,31.95,4.37,2.45,7.65,69.44,63.5,74.8,25.88,GLASS,Cephalosporins
2018,Indonesia,IDN,K. pneumoniae,BLOOD,CIP,Ciprofloxacin,340,274,145,26,103,66,52.92,47.01,58.75,9.49,6.56,13.54,37.59,32.06,43.46,19.41,GLASS,Fluoroquinolones
2018,Indonesia,IDN,K. pneumoniae,BLOOD,CRO,Ceftriaxone,340,279,74,0,205,61,26.52,21.69,32,0,0,1.36,73.48,68,78.31,17.94,GLASS,Cephalosporins
2018,Indonesia,IDN,K. pneumoniae,BLOOD,CTX,Cefotaxime,340,60,12,0,48,280,20,11.83,31.78,0,0,6.02,80,68.22,88.17,82.35,GLASS,Cephalosporins
2018,Indonesia,IDN,K. pneumoniae,BLOOD,DOR,Doripenem,340,17,14,0,3,323,82.35,58.97,93.81,0,0,18.43,17.65,6.19,41.03,95,GLASS,Carbapenems
2018,Indonesia,IDN,K. pneumoniae,BLOOD,ETP,Ertapenem,340,235,201,0,34,105,85.53,80.46,89.46,0,0,1.61,14.47,10.54,19.54,30.88,GLASS,Carbapenems
2018,Indonesia,IDN,K. pneumoniae,BLOOD,FEP,Cefepime,340,239,109,2,128,101,45.61,39.41,51.94,0.84,0.23,3,53.56,47.23,59.77,29.71,GLASS,Cephalosporins
2018,Indonesia,IDN,K. pneumoniae,BLOOD,IPM,Imipenem,340,18,15,0,3,322,83.33,60.78,94.16,0,0,17.59,16.67,5.84,39.22,94.71,GLASS,Carbapenems
2018,Indonesia,IDN,K. pneumoniae,BLOOD,LVX,Levofloxacin,340,132,93,5,34,208,70.45,62.18,77.57,3.79,1.63,8.56,25.76,19.06,33.83,61.18,GLASS,Fluoroquinolones
2018,Indonesia,IDN,K. pneumoniae,BLOOD,MEM,Meropenem,340,188,165,1,22,152,87.77,82.31,91.71,0.53,0.03,2.95,11.7,7.86,17.08,44.71,GLASS,Carbapenems
2018,Indonesia,IDN,K. pneumoniae,BLOOD,SXT,Co-trimoxazole,340,174,69,0,105,166,39.66,32.69,47.07,0,0,2.16,60.34,52.93,67.31,48.82,GLASS,Sulfonamides
2018,Indonesia,IDN,K. pneumoniae,URINE,CAZ,Ceftazidime,732,628,201,14,413,104,32.01,28.48,35.75,2.23,1.33,3.71,65.76,61.97,69.37,14.21,GLASS,Cephalosporins
2018,Indonesia,IDN,K. pneumoniae,URINE,CIP,Ciprofloxacin,732,619,229,26,364,113,37,33.28,40.87,4.2,2.88,6.08,58.8,54.88,62.62,15.44,GLASS,Fluoroquinolones
2018,Indonesia,IDN,K. pneumoniae,URINE,CRO,Ceftriaxone,732,635,203,0,432,97,31.97,28.46,35.69,0,0,0.6,68.03,64.31,71.54,13.25,GLASS,Cephalosporins
2018,Indonesia,IDN,K. pneumoniae,URINE,CTX,Cefotaxime,732,39,7,0,32,693,17.95,8.98,32.67,0,0,8.97,82.05,67.33,91.02,94.67,GLASS,Cephalosporins
2018,Indonesia,IDN,K. pneumoniae,URINE,DOR,Doripenem,732,23,22,0,1,709,95.65,79.01,99.78,0,0,14.31,4.35,0.22,20.99,96.86,GLASS,Carbapenems
2018,Indonesia,IDN,K. pneumoniae,URINE,ETP,Ertapenem,732,438,389,3,46,294,88.81,85.52,91.43,0.68,0.23,1.99,10.5,7.97,13.72,40.16,GLASS,Carbapenems
2018,Indonesia,IDN,K. pneumoniae,URINE,FEP,Cefepime,732,615,280,1,334,117,45.53,41.63,49.48,0.16,0.01,0.92,54.31,50.36,58.21,15.98,GLASS,Cephalosporins
2018,Indonesia,IDN,K. pneumoniae,URINE,IPM,Imipenem,732,23,19,1,3,709,82.61,62.86,93.02,4.35,0.22,20.99,13.04,4.54,32.13,96.86,GLASS,Carbapenems
2018,Indonesia,IDN,K. pneumoniae,URINE,LVX,Levofloxacin,732,397,261,11,125,335,65.74,60.94,70.24,2.77,1.55,4.89,31.49,27.11,36.21,45.77,GLASS,Fluoroquinolones
2018,Indonesia,IDN,K. pneumoniae,URINE,MEM,Meropenem,732,407,355,1,51,325,87.22,83.63,90.12,0.25,0.01,1.38,12.53,9.66,16.1,44.4,GLASS,Carbapenems
2018,Indonesia,IDN,K. pneumoniae,URINE,SXT,Co-trimoxazole,732,391,117,0,274,341,29.92,25.6,34.64,0,0,0.97,70.08,65.36,74.4,46.58,GLASS,Sulfonamides
2018,Indonesia,IDN,S. aureus,BLOOD,FOX,Cefoxitin,304,218,104,0,114,86,47.71,41.17,54.32,0,0,1.73,52.29,45.68,58.83,28.29,GLASS,Cephalosporins
2018,Indonesia,IDN,S. aureus,BLOOD,OXA,Oxacillin,304,162,106,0,56,142,65.43,57.83,72.32,0,0,2.32,34.57,27.68,42.17,46.71,GLASS,Penicillins
2018,Indonesia,IDN,Salmonella spp.,BLOOD,CAZ,Ceftazidime,65,53,35,0,18,12,66.04,52.59,77.31,0,0,6.76,33.96,22.69,47.41,18.46,GLASS,Cephalosporins
2018,Indonesia,IDN,Salmonella spp.,BLOOD,CIP,Ciprofloxacin,65,54,33,17,4,11,61.11,47.79,72.96,31.48,20.68,44.74,7.41,2.92,17.55,16.92,GLASS,Fluoroquinolones
2018,Indonesia,IDN,Salmonella spp.,BLOOD,CRO,Ceftriaxone,65,57,39,0,18,8,68.42,55.52,79,0,0,6.31,31.58,21,44.48,12.31,GLASS,Cephalosporins
2018,Indonesia,IDN,Salmonella spp.,BLOOD,CTX,Cefotaxime,65,10,6,0,4,55,60,31.27,83.18,0,0,27.75,40,16.82,68.73,84.62,GLASS,Cephalosporins
2018,Indonesia,IDN,Salmonella spp.,BLOOD,ETP,Ertapenem,65,50,40,0,10,15,80,66.96,88.76,0,0,7.13,20,11.24,33.04,23.08,GLASS,Carbapenems
2018,Indonesia,IDN,Salmonella spp.,BLOOD,LVX,Levofloxacin,65,26,21,3,2,39,80.77,62.12,91.49,11.54,4,28.98,7.69,2.14,24.14,60,GLASS,Fluoroquinolones
2018,Indonesia,IDN,Salmonella spp.,BLOOD,MEM,Meropenem,65,39,24,0,15,26,61.54,45.9,75.11,0,0,8.97,38.46,24.89,54.1,40,GLASS,Carbapenems
2018,India,IND,ACISPP,BLOOD,AMK,Amikacin,1616,1294,442,34,818,322,34.16,31.62,36.79,2.63,1.89,3.65,63.21,60.55,65.8,19.93,SURVNET1,Aminoglycosides
2018,India,IND,ACISPP,BLOOD,AMK,Amikacin,884,568,189,9,370,100,33.27,29.52,37.25,1.58,0.84,2.98,65.14,61.13,68.95,3.29,SURVNET1,Aminoglycosides
2018,India,IND,ACISPP,BLOOD,COL,Colistin,1616,42,42,0,0,1574,100,91.62,100,0,0,8.38,0,0,8.38,97.4,SURVNET1,Polymyxins
2018,India,IND,ACISPP,BLOOD,GEN,Gentamicin,1616,824,418,18,388,792,50.73,47.32,54.13,2.18,1.39,3.43,47.09,43.7,50.5,49.01,SURVNET1,Aminoglycosides
